new Session 
C 0.105461835861
C 3.58577108383
V 0.0521171092987
V 0.0802419185638
V 0.0721318721771
V 0.058610200882
V 0.0628819465637
C 0.0345849990845
C 0.0243899822235
C 0.0230309963226
C 0.0225141048431
C 3.08448195457
C 0.047858953476
C 0.0131659507751
C 0.0350000858307
C 0.0346858501434
C 0.0356450080872
V 0.063029050827
V 0.0631029605865
V 0.0619750022888
V 0.0701789855957
V 0.0752081871033
V 0.0656998157501
V 0.0686810016632
V 0.115503072739
C 0.118124008179
C 0.0937819480896
C 3.22048711777
C 0.0260889530182
C 0.0339810848236
C 0.0354399681091
C 0.0506269931793
C 0.0419068336487
C 0.29297208786
C 0.112216949463
V 0.126350164413
V 3.2204709053
V 0.167366981506
V 0.0576770305634
V 0.0463628768921
V 0.0620431900024
V 0.0515098571777
V 0.0442230701447
V 0.0619978904724
V 0.0474979877472
C 0.0462431907654
C 0.0247609615326
C 0.0238308906555
V 0.0701050758362
V 0.189054965973
V 0.113337039948
V 0.121109008789
V 0.138936042786
V 0.199786901474
V 0.102879047394
V 0.132162094116
V 0.129792928696
V 0.128172874451
V 0.130290985107
V 0.106114149094
V 0.138113975525
V 0.1228120327
V 0.101596832275
V 0.110355138779
V 0.244855880737
V 0.1627202034
V 0.135607004166
V 0.109984874725
V 0.110183954239
V 0.158811092377
V 0.125905990601
C 0.0498909950256
V 0.185818910599
V 0.128753185272
V 0.119287967682
V 0.187515974045
V 0.133077859879
V 0.124746084213
V 0.101836919785
V 0.074963092804
V 0.112367868423
V 0.130082130432
V 0.181195020676
V 0.157274007797
C 0.0976510047913
V 3.27608895302
V 0.131949901581
C 0.0319650173187
C 0.0240240097046
C 0.023185968399
C 0.0230190753937
C 0.0220251083374
C 0.0309607982635
C 0.0296671390533
C 0.0225670337677
C 0.021458864212
C 0.0710220336914
C 0.135802984238
C 0.103068113327
C 0.107977867126
C 0.102670192719
C 0.101055860519
C 0.0664000511169
C 0.195318937302
C 0.12802696228
C 0.171962022781
C 0.12010717392
C 0.107130765915
C 0.163996219635
C 0.123945951462
C 0.0931990146637
C 0.182152032852
C 0.110399007797
C 0.11500787735
C 3.19741892815
C 0.0565240383148
V 0.0891370773315
V 0.0896000862122
V 0.0674858093262
V 0.043799161911
V 0.0719678401947
V 0.0561411380768
V 0.0617530345917
C 0.0242829322815
V 0.0493650436401
V 0.065682888031
V 0.0525829792023
V 0.0687341690063
V 0.0439629554749
V 0.0816569328308
V 0.120445966721
V 0.115050077438
V 0.11187505722
V 0.191618919373
V 0.101561069489
V 0.106256008148
V 0.147776842117
V 0.130170106888
V 0.0968508720398
V 0.149160146713
V 0.125538825989
V 0.132974147797
V 0.10560798645
V 0.123647928238
V 0.136748075485
V 0.171110868454
V 0.0764989852905
V 0.193879127502
V 0.141834020615
V 0.0963709354401
V 0.133253097534
V 0.241664886475
V 0.132771015167
V 0.17813205719
C 0.146355867386
V 0.225260019302
V 0.212432146072
V 0.188127040863
V 0.121538877487
V 0.175579071045
V 0.0856418609619
V 0.152970075607
V 0.0816390514374
V 0.212540864944
V 0.144030094147
V 0.111659049988
V 0.116329908371
V 0.119076967239
V 0.101190090179
V 0.136579990387
V 0.107398986816
V 0.147327899933
V 0.129874229431
V 0.141503810883
V 0.157727003098
V 0.154566049576
V 0.109111070633
V 0.170186042786
V 0.149073839188
V 0.17130613327
V 0.0853779315948
C 0.0981500148773
V 0.0908219814301
V 0.132615089417
V 0.19384598732
V 0.104504823685
V 0.123706102371
V 0.144583940506
V 0.12056016922
V 0.11788892746
V 0.126386880875
C 0.102396011353
C 0.141093015671
C 0.118350982666
C 0.300868988037
C 0.0833241939545
C 0.174415826797
C 0.157144069672
C 0.114259958267
C 0.128895044327
C 0.230249881744
C 0.12446308136
C 0.130219936371
C 0.114228010178
C 0.118170976639
C 0.193590164185
C 0.136450052261
C 0.114459991455
C 0.117599964142
C 0.124907016754
C 0.0942478179932
C 0.231961011887
C 0.125439167023
C 0.122704982758
C 0.159199953079
C 0.0957970619202
C 0.163754940033
C 0.113744974136
Y 0.187422037125
Y 0.144429922104
Y 0.16179895401
Y 0.251536130905
Y 0.110405921936
Y 0.18580698967
Y 0.0948021411896
Y 0.0798280239105
Y 0.118647813797
Y 0.119457006454
Y 0.260122060776
Y 0.119967937469
Y 0.282097101212
Y 0.141722917557
Y 0.140678167343
Y 0.113049983978
Y 0.0810379981995
Y 0.119590997696
Y 0.0933058261871
Y 0.163288116455
Y 0.103186845779
Y 0.110008001328
Y 0.104027032852
Y 0.116597175598
Y 0.103261947632
Y 0.174677848816
Y 0.0867400169373
Y 0.0832841396332
Y 0.233078956604
Y 0.11616897583
Y 0.112534046173
Y 0.150273084641
Y 0.122674942017
Y 0.133338928223
Y 0.157638072968
Y 0.124605894089
Y 0.108914136887
Y 0.16085100174
Y 0.231359958649
Y 0.115911006927
Y 0.202601909637
Y 0.108793020248
Y 0.17089009285
Y 0.186722040176
Y 0.129070997238
Y 0.139220952988
Y 0.127085924149
Y 0.135994911194
Y 0.136347055435
Y 0.101575136185
Y 0.118963003159
Y 0.08340883255
Y 0.170154094696
Y 0.0977919101715
Y 0.113084077835
Y 0.12410402298
Y 0.133219003677
Y 0.138376951218
Y 0.109841108322
Y 0.129309892654
Y 0.0712759494781
Y 0.12572312355
Y 0.0843968391418
Y 0.100775003433
Y 0.139362096786
Y 0.0924398899078
Y 0.141537189484
Y 0.157815933228
Y 0.135336875916
Y 0.153242111206
Y 0.116647958755
Y 0.0927529335022
Y 0.109329223633
Y 0.139933824539
Y 0.12353014946
Y 0.117695808411
Y 0.132921218872
Y 0.112208843231
Y 0.111951112747
Y 0.138056993484
Y 0.103891849518
Y 0.148315191269
Y 0.232018947601
Y 0.112408876419
Y 0.0965180397034
Y 0.12376499176
Y 0.09996509552
Y 0.134523868561
Y 0.151299953461
Y 3.17255020142
Y 0.0228400230408
Y 0.0340528488159
Y 0.0345280170441
Y 0.0343389511108
Y 0.0343821048737
Y 0.0276460647583
Y 0.0232589244843
Y 0.0215430259705
Y 0.0223309993744
Y 0.02254986763
Y 0.122018098831
Y 0.098573923111
Y 0.186638116837
Y 0.151335954666
Y 0.12703204155
Y 0.0814950466156
Y 0.142090797424
Y 0.219244003296
Y 0.108676195145
Y 0.131173849106
Y 0.085116147995
Y 0.248015880585
Y 0.123940944672
Y 0.121950149536
Y 0.158748865128
Y 0.147114038467
Y 0.100412130356
Y 0.147859811783
Y 0.355760097504
Y 0.403011083603
Y 0.411044836044
Y 0.219712972641
Y 0.23294210434
C 0.13777089119
C 0.113362073898
C 0.0824000835419
C 0.125170946121
C 0.115260124207
C 0.11131978035
C 0.101806163788
C 0.156816959381
C 0.124350070953
C 0.111833810806
C 0.127701997757
C 0.0941660404205
C 0.152971982956
C 0.0999231338501
C 0.111601829529
C 0.131401062012
C 0.112833023071
C 0.133414030075
C 0.175565958023
C 0.0986070632935
C 0.109034061432
C 0.131733894348
C 0.134599924088
C 0.182573080063
C 0.127152919769
C 0.143196105957
C 0.153574943542
C 0.153897047043
C 0.192033052444
C 0.0900049209595
C 0.268552064896
C 0.171349048615
C 0.120078802109
C 0.125819206238
S 0.101662874222
C 0.121340036392
S 0.0789089202881
S 0.107772111893
S 0.201974868774
C 0.104260206223
S 0.118339776993
S 0.0930151939392
C 0.108494997025
S 0.124055862427
S 0.131956100464
C 0.147770881653
S 0.138343095779
S 0.107439041138
S 0.0889179706573
S 0.204612016678
S 0.118011951447
S 0.113437891006
S 0.0833060741425
C 0.248239994049
C 0.0900399684906
S 0.0814571380615
S 0.155426979065
C 0.121916055679
C 0.122828960419
S 0.102780818939
S 0.0847270488739
S 0.134037017822
S 0.0920741558075
S 0.107970952988
S 0.105954885483
C 0.136922121048
S 0.0984709262848
C 0.0889070034027
C 0.160789012909
S 0.0605490207672
S 0.11231803894
S 0.109283924103
C 0.162359952927
C 0.117227077484
S 0.121974945068
C 0.122887134552
S 0.103401899338
S 0.102684020996
C 0.126127958298
S 0.128425121307
S 0.205896854401
S 0.122658014297
C 0.132729053497
S 0.087671995163
C 0.119014978409
C 0.123492956161
C 0.140964031219
S 3.11968898773
C 0.0358829498291
C 0.0362529754639
C 0.0360271930695
C 3.07305288315
C 0.0286340713501
C 0.0226299762726
C 0.0234000682831
C 0.0309789180756
C 0.0336019992828
C 0.0629708766937
S 0.0283460617065
S 0.0363249778748
S 0.0116209983826
S 0.485476016998
S 0.119853973389
S 0.207739114761
S 0.32572889328
C 0.23228597641
S 0.153805017471
S 0.125971078873
S 0.164833068848
S 0.121678829193
S 0.119994163513
S 0.124413967133
S 0.12304186821
C 0.1548640728
S 0.147530078888
S 0.16093993187
S 0.181661128998
S 0.124844789505
S 0.114228010178
S 0.195647001266
S 0.151266098022
C 0.135638952255
S 0.114534139633
S 0.119588851929
S 0.109405994415
S 0.127654075623
S 0.106915950775
S 0.123486042023
S 0.165994882584
S 0.103208065033
S 0.124933958054
C 0.191558122635
S 0.0666389465332
S 0.117258071899
S 0.105541944504
S 0.107919931412
S 0.174471139908
S 0.116026878357
S 0.127892017365
S 0.194930076599
S 0.111713886261
S 0.134438991547
S 0.132755041122
S 0.126405954361
S 0.168112039566
S 0.12696814537
S 0.142062902451
S 0.170711994171
S 0.131359100342
S 0.10316991806
C 0.157695055008
S 0.172739982605
S 0.197646856308
S 0.202922105789
S 0.146903038025
S 0.117652893066
S 0.139302015305
C 0.110603094101
S 0.214602947235
S 0.104110002518
S 0.0986530780792
S 0.120466947556
S 0.149801969528
C 0.100912094116
C 3.19070100784
C 0.0298628807068
C 3.11555194855
S 0.0346541404724
S 0.0335879325867
S 0.0341429710388
S 0.0287370681763
C 0.0232510566711
C 0.0351297855377
C 0.0465111732483
C 3.06707191467
S 0.0849270820618
C 0.0406630039215
S 0.0337488651276
S 0.0331931114197
S 0.0339639186859
S 0.0291700363159
S 0.0228269100189
S 0.0294661521912
C 0.0381009578705
S 0.00736999511719
C 0.022775888443
C 0.198345184326
S 0.0890288352966
S 0.0826091766357
S 0.126884937286
S 0.193661928177
S 0.0879991054535
C 0.135844945908
S 0.1080930233
C 0.121470928192
S 0.180490016937
S 0.165889024734
C 0.124747991562
C 0.464107036591
C 0.13084602356
C 3.09223794937
C 0.0174670219421
C 0.032420873642
C 0.0299031734467
C 0.0316460132599
C 0.030210018158
C 0.0317490100861
C 0.0309789180756
C 0.0235629081726
C 0.0217690467834
C 0.0220429897308
C 0.0692760944366
C 0.106096029282
C 0.123590946198
C 0.118396043777
C 0.158356904984
C 0.123347043991
C 0.295964002609
C 0.156588077545
C 0.453420877457
Y 0.111337900162
Y 0.106774091721
Y 0.0994799137115
Y 0.126206159592
Y 0.184064865112
Y 0.112770080566
Y 0.0977220535278
Y 0.211663007736
Y 0.13472700119
Y 0.122769832611
Y 0.117294073105
Y 0.143738985062
Y 0.0907199382782
Y 0.146012067795
Y 0.109787940979
Y 0.264429092407
Y 0.145457983017
Y 0.108209133148
Y 0.133920907974
Y 0.0781240463257
Y 0.127390861511
Y 0.113832950592
Y 0.198244094849
Y 0.159827947617
Y 0.113382101059
Y 0.129860877991
Y 0.105564117432
Y 0.113908052444
Y 0.116984844208
Y 0.108472108841
Y 0.0862040519714
Y 0.184098005295
Y 0.0791749954224
Y 0.101786851883
Y 0.134869098663
Y 0.106257915497
Y 0.15966296196
Y 0.118604183197
Y 0.13308596611
Y 0.118065834045
Y 0.117931127548
Y 0.104306936264
Y 0.115787029266
Y 0.114799976349
Y 0.105044126511
Y 0.127990007401
Y 0.122353792191
Y 0.117963075638
Y 0.0977699756622
Y 0.109168052673
Y 0.109185934067
Y 0.199931144714
Y 0.115850925446
Y 0.117239952087
Y 0.17361998558
Y 0.119212150574
Y 0.11164188385
Y 0.169897079468
Y 0.111238002777
Y 0.108891963959
Y 0.127752065659
C 0.23815202713
Y 0.0972127914429
Y 0.112462997437
C 0.257598161697
C 0.124305963516
C 0.101258993149
C 0.0674409866333
C 0.154247999191
C 0.218194961548
C 0.179329156876
C 0.141315937042
C 0.130985975266
C 0.168613910675
C 0.198184013367
C 0.197968959808
C 0.103728055954
C 0.196120023727
C 6.20272898674
V 0.0484421253204
C 0.0630829334259
V 0.0934250354767
V 0.0787148475647
V 0.0478541851044
V 0.0620028972626
V 0.0601990222931
V 0.0426909923553
V 0.0863950252533
V 0.0548560619354
V 0.0617909431458
V 0.0611979961395
V 0.0602869987488
V 0.0542318820953
V 0.0717260837555
V 0.075690984726
V 0.0548460483551
C 0.0478608608246
V 0.0720911026001
C 0.03830909729
V 0.0519437789917
V 0.132395029068
V 0.112332105637
V 0.19472193718
V 0.133290052414
V 0.0940380096436
V 0.150786876678
V 0.130656003952
V 0.113725185394
V 0.112900018692
V 0.09894490242
V 0.0977499485016
V 0.112121105194
V 0.0998539924622
V 0.186805009842
V 0.150907039642
V 0.118670940399
V 0.107012033463
V 0.143704891205
V 0.111686944962
V 0.109477996826
V 0.127043008804
V 0.133422136307
V 0.133442878723
V 0.14691901207
V 0.0892009735107
V 0.195338010788
V 0.0881221294403
V 0.167767047882
V 0.136828899384
V 0.156959056854
V 0.11542391777
V 0.139476060867
V 0.112835884094
V 0.0980479717255
V 0.140156030655
C 0.1447930336
V 0.111567974091
V 0.142910957336
V 0.119982004166
V 0.097088098526
V 0.131477117538
V 0.0910158157349
C 0.0824711322784
V 0.164674043655
V 0.132114887238
V 0.126137018204
V 0.0967810153961
V 0.148659944534
V 0.180529117584
V 0.174659013748
V 0.120229005814
V 0.223552942276
V 0.0942108631134
V 0.141455173492
V 0.121168851852
V 0.134351015091
V 0.13853096962
C 0.091717004776
V 0.151865959167
V 0.125620126724
V 0.09410405159
V 0.116380929947
V 0.096489906311
V 0.121407032013
V 0.119913101196
V 0.103168010712
C 0.0951700210571
V 0.166265010834
C 0.0626659393311
V 0.149674892426
V 0.128951072693
V 0.135796070099
V 0.097277879715
V 0.133041143417
V 0.217115879059
C 0.0786001682281
V 0.126466989517
V 0.130111932755
V 0.10013794899
V 0.188178062439
V 0.123314857483
V 0.10881114006
V 0.106344938278
V 0.149735927582
V 0.134533166885
V 0.113557815552
V 0.179963111877
V 0.103729963303
V 0.160948991776
C 0.0837380886078
V 0.20281291008
C 0.0907680988312
V 0.155585050583
V 0.0831668376923
V 0.128157138824
V 0.114317893982
V 0.0748081207275
V 0.135657787323
V 0.138139009476
V 0.211501121521
V 0.110728025436
V 0.13477897644
C 0.141553878784
V 0.16046500206
V 0.0993540287018
V 0.138564109802
C 0.0781939029694
V 0.104480981827
V 0.106053113937
V 0.129936933517
V 0.109452009201
V 0.0920450687408
V 0.0787198543549
V 0.1454641819
V 0.1238489151
V 0.121812105179
V 0.0976278781891
V 0.144114017487
V 0.12172794342
V 0.139657020569
C 0.157350063324
C 3.16303396225
C 0.013475894928
C 0.0324862003326
C 0.0231969356537
C 0.02277302742
C 0.0225918292999
C 0.0329051017761
C 0.0306169986725
C 0.0340890884399
C 0.0305018424988
C 0.0258581638336
C 0.0221698284149
C 0.0220561027527
C 3.0971019268
C 0.0291421413422
C 0.0474338531494
V 0.0678739547729
V 0.075423002243
V 0.0558850765228
V 0.0499589443207
V 0.0625970363617
V 0.0484030246735
V 0.0429239273071
V 0.0442700386047
V 0.0549831390381
V 0.0672919750214
V 0.0712919235229
V 0.0538971424103
V 0.0651009082794
V 0.0460228919983
V 0.0418281555176
V 0.0656259059906
V 0.0580360889435
V 0.0716710090637
V 0.157035827637
V 0.103599071503
V 0.0985779762268
V 0.109828948975
V 0.116857051849
C 0.112575054169
V 0.14306807518
V 0.111981868744
V 0.145693063736
V 0.107218980789
C 0.109941959381
C 0.128541946411
V 0.197980165482
V 0.092759847641
V 0.0905740261078
V 0.114945173264
C 0.193792819977
V 0.138435125351
C 0.114204883575
C 0.138049125671
V 0.119510889053
V 0.0955691337585
V 0.115275859833
V 0.11531496048
V 0.20504617691
V 0.154384851456
V 0.178207159042
C 0.130253791809
V 0.173222064972
V 0.157671928406
V 0.240722179413
V 0.170152902603
V 0.131930112839
V 0.188267946243
V 0.128625869751
V 0.138445138931
V 0.130460977554
V 0.136334896088
V 0.205318212509
V 0.116357803345
V 0.0998640060425
V 0.154412984848
V 0.152939081192
V 0.121956110001
V 0.132732868195
V 0.125410079956
V 0.111696004868
V 0.103163957596
V 0.157527923584
V 0.106539011002
V 0.12451004982
V 0.108560085297
V 0.0935049057007
V 0.125268936157
V 0.118062973022
V 0.0841929912567
V 0.122345209122
V 0.116624832153
V 0.079784154892
V 0.126299858093
V 0.22966504097
C 0.0578420162201
V 0.128715991974
V 0.106576919556
C 0.176112174988
V 0.163764953613
V 0.108450889587
V 0.103595018387
V 0.0935831069946
V 0.142861843109
V 0.076858997345
V 0.126410007477
V 0.137638092041
V 0.131531953812
V 0.103260040283
V 0.200241088867
V 0.164737939835
V 0.188194036484
V 0.207319021225
V 0.0941798686981
V 0.120200157166
V 0.0779249668121
new Session 
C 4.91110801697
C 0.193691015244
C 0.219405174255
C 0.212718009949
C 0.227799892426
C 0.176090955734
C 0.203889131546
C 0.159811973572
C 0.267257928848
C 0.213475942612
C 0.239722013474
C 0.159039020538
C 0.271310091019
C 0.18065905571
C 0.223884820938
C 0.164569139481
C 0.163933038712
C 0.166700839996
C 0.150928020477
C 0.151380062103
C 0.148959875107
C 0.210219144821
C 0.144078969955
C 0.197414875031
C 0.168833017349
C 0.183130979538
C 0.214895009995
C 0.212182998657
C 0.154589176178
C 0.290542840958
C 0.194589138031
C 0.200865983963
C 0.245532035828
C 0.194928884506
C 0.193644046783
C 0.238005876541
C 0.1834192276
C 0.340083837509
C 0.134248971939
C 0.217638015747
C 0.175685167313
C 0.154289007187
C 0.150419950485
C 0.158438920975
C 0.222747087479
C 0.165817022324
C 0.21817779541
C 0.142297029495
C 0.166524171829
C 0.243657827377
C 0.211124181747
C 0.146847009659
C 0.126132965088
C 0.115180969238
C 0.134882926941
C 0.142221927643
C 0.120627164841
C 0.134549856186
C 0.116755962372
C 0.142417192459
C 0.122602939606
C 0.172831058502
C 0.152927875519
C 0.131932973862
C 0.12750005722
V1 0.128937005997
V1 0.0801219940186
V1 0.152209043503
V1 0.114594936371
V1 0.136672973633
V1 0.125969171524
V1 0.094516992569
V1 0.0900309085846
V1 0.131390094757
V1 0.0886118412018
V1 0.125523090363
V1 0.107122898102
V1 0.127954006195
V1 0.110082149506
V1 0.296679973602
V1 0.125586986542
V1 0.0905809402466
V1 0.118695020676
C 0.114552974701
V1 0.129866123199
C 0.06294298172
V1 0.160280942917
V1 0.105591058731
V1 0.150476932526
V1 0.151244878769
V1 0.115074157715
V1 0.115833997726
V1 0.148154973984
V1 0.129697084427
V1 0.186096906662
V1 0.110127925873
V1 0.0810351371765
V1 0.114634990692
V1 0.133585929871
V1 0.113653898239
V1 0.0984961986542
V1 0.135874986649
V1 0.123888969421
V1 0.0968959331512
V1 0.125319004059
V1 0.102396965027
V1 0.0869579315186
V1 0.144995212555
V1 0.129558801651
V1 0.0849289894104
V1 0.0930230617523
V1 0.128387928009
V1 0.119227170944
V1 0.0897760391235
V1 0.118680953979
V1 0.121254920959
V1 0.109116077423
V1 0.123672008514
V1 0.139024019241
V1 0.123260974884
V1 0.127359867096
V1 0.121905088425
V1 0.112895965576
V1 0.11572599411
V1 0.2055580616
V1 0.137533903122
V1 0.102683067322
V1 0.122148036957
V1 0.175204992294
V1 0.111742019653
C 0.164454936981
C 0.129348993301
C 0.169373989105
C 0.0712380409241
C 0.121563911438
C 0.12614607811
C 0.178828954697
C 0.109643936157
C 0.270566225052
V1 0.218449831009
V1 0.120577096939
V1 0.14475607872
V1 0.0958769321442
V1 0.113973855972
V1 0.137909173965
V1 0.0879828929901
V1 0.14306807518
V1 0.144305944443
V1 0.124278068542
C 0.135586977005
C 0.155879020691
C 0.123003005981
C 0.118444919586
C 0.13094997406
C 0.140491008759
C 0.114481925964
C 0.106155157089
C 0.128937959671
C 0.142067909241
V1 0.179916143417
V1 0.183099985123
V1 0.168244838715
V1 0.129935026169
C 0.0667440891266
V1 0.134169101715
V1 0.13027882576
C 0.0953571796417
C 0.184278964996
C 0.124941825867
C 0.0917150974274
C 0.234045982361
C 0.146371126175
C 0.0880079269409
C 0.147301912308
C 0.109562158585
V1 3.2052359581
V1 0.0489609241486
V1 0.0429930686951
C 0.022656917572
C 0.0251820087433
C 0.100718021393
S1 0.137955904007
S1 0.10741019249
C 0.133613824844
C 0.139711141586
C 0.140163898468
C 3.15542697906
S1 0.0215051174164
S1 0.023432970047
S1 0.0233919620514
S1 0.0233840942383
S1 0.0339829921722
S1 0.0225579738617
C 0.0249319076538
S1 0.0714421272278
S1 0.146767854691
S1 0.255742073059
S1 0.208973884583
S1 0.163135051727
S1 0.184031963348
S1 0.106789112091
S1 0.144016981125
S1 0.124459028244
S1 0.179764032364
S1 0.119967937469
C 0.108565092087
S1 0.162180900574
S1 0.109548091888
C 0.13981294632
S1 0.108428955078
S1 0.128359079361
S1 0.201294898987
S1 0.0964119434357
S1 0.125414133072
S1 0.208209991455
S1 0.103749036789
C 0.182746887207
C 0.137628078461
C 0.165864944458
C 3.14702796936
C 0.0217499732971
S1 0.0228481292725
S1 0.023236989975
S1 0.0223100185394
S1 0.0231988430023
C 0.0312690734863
C 0.025514125824
S1 0.0244119167328
S1 0.144404888153
S1 0.162217140198
S1 0.250993013382
S1 0.147565841675
S1 0.149141073227
S1 0.126917123795
S1 0.137372970581
S1 0.160827875137
C 0.125584125519
S1 0.199164867401
C 0.122216939926
S1 0.197915077209
S1 0.140419006348
S1 0.143859148026
S1 0.125903844833
S1 0.142373085022
S1 0.143692970276
S1 0.141252040863
S1 0.17117190361
S1 0.133885145187
S1 0.128810882568
S1 0.133470058441
S1 0.133503913879
S1 0.155848026276
C 0.147874116898
C 0.143942832947
C 0.218924045563
C 3.11230993271
C 0.0343010425568
C 0.0341091156006
C 0.0352900028229
C 0.0345418453217
C 0.0327780246735
C 0.025022983551
C 0.0212869644165
C 0.0247750282288
Y1 0.0244131088257
Y1 0.145479917526
Y2 0.1612200737
Y1 0.155596971512
Y1 0.170418024063
Y1 0.123159885406
Y1 0.111860990524
Y1 0.132229089737
Y2 0.165065050125
